Year,2008,2009,2010,2011,2012,2014,2015,2016,2017,2018,2019
1965,-999.25,-999.25,-999.25,-999.25,-999.25,1.14,1.14,1.14,1.14,4.07,4.07
1966,-999.25,-999.25,-999.25,-999.25,-999.25,1.39,1.39,1.39,1.39,4.48,4.48
1967,-999.25,-999.25,-999.25,-999.25,-999.25,1.45,1.45,1.45,1.45,4.52,4.52
1968,-999.25,-999.25,-999.25,-999.25,-999.25,1.64,1.64,1.64,1.64,5.01,5.01
1969,-999.25,-999.25,-999.25,-999.25,-999.25,1.79,1.79,1.79,1.79,5.26,5.26
1970,-999.25,-999.25,-999.25,-999.25,-999.25,2.41,2.41,2.36,2.34,5.81,5.81
1971,-999.25,-999.25,-999.25,-999.25,-999.25,2.82,2.82,2.78,2.76,6.31,6.31
1972,-999.25,-999.25,-999.25,-999.25,-999.25,3.04,3.04,2.98,2.96,6.76,6.76
1973,-999.25,-999.25,-999.25,-999.25,-999.25,3.36,3.36,3.31,3.28,7.26,7.26
1974,-999.25,-999.25,-999.25,-999.25,-999.25,3.79,3.79,3.75,3.71,7.68,7.68
1975,-999.25,-999.25,-999.25,-999.25,-999.25,4.24,4.24,4.20,4.16,7.80,7.80
1976,-999.25,-999.25,-999.25,-999.25,-999.25,4.62,4.62,4.57,4.53,8.70,8.70
1977,-999.25,-999.25,-999.25,-999.25,-999.25,4.94,4.94,4.90,4.83,9.18,9.18
1978,-999.25,-999.25,-999.25,-999.25,-999.25,5.06,5.06,5.00,4.94,9.72,9.72
1979,-999.25,-999.25,-999.25,-999.25,-999.25,5.86,5.86,5.74,5.67,10.45,10.45
1980,-999.25,-999.25,-999.25,-999.25,-999.25,6.78,6.72,6.59,6.48,11.18,11.18
1981,-999.25,-999.25,-999.25,-999.25,-999.25,7.50,7.51,7.30,7.29,12.03,12.03
1982,-999.25,-999.25,-999.25,-999.25,-999.25,9.45,9.46,9.17,9.16,13.89,13.89
1983,-999.25,-999.25,-999.25,-999.25,-999.25,10.42,10.42,10.15,10.20,15.40,15.40
1984,-999.25,-999.25,-999.25,-999.25,-999.25,11.62,11.62,11.22,11.20,17.21,17.21
1985,-999.25,-999.25,-999.25,-999.25,-999.25,12.18,12.18,11.93,11.90,17.62,17.62
1986,-999.25,-999.25,-999.25,-999.25,-999.25,13.52,13.52,13.21,13.38,19.40,19.40
1987,-999.25,-999.25,-999.25,-999.25,-999.25,14.37,14.38,14.02,14.05,20.78,20.78
1988,-999.25,-999.25,-999.25,-999.25,-999.25,15.06,15.06,14.64,14.66,21.41,21.41
1989,-999.25,-999.25,-999.25,-999.25,-999.25,24.99,25.01,24.68,24.26,24.20,24.20
1990,-999.25,-999.25,-999.25,28.15,28.30,28.60,28.57,27.54,27.26,27.26,27.28
1991,-999.25,-999.25,-999.25,29.65,29.82,30.51,30.48,29.07,28.59,28.51,28.53
1992,-999.25,-999.25,-999.25,31.63,31.83,32.80,32.77,31.33,30.69,30.67,30.69
1993,-999.25,-999.25,-999.25,32.94,33.15,34.14,34.11,32.61,31.92,31.90,31.92
1994,-999.25,-999.25,-999.25,34.62,34.77,35.80,35.76,34.26,33.49,33.38,33.41
1995,-999.25,-999.25,-999.25,36.12,36.45,37.39,37.36,36.19,35.07,34.96,34.99
1996,-999.25,-999.25,-999.25,37.70,38.29,38.80,38.76,37.67,36.49,36.11,36.14
1997,-999.25,-999.25,-999.25,40.91,41.10,41.73,41.70,40.79,39.42,39.31,39.34
1998,-999.25,-999.25,-999.25,43.70,44.00,44.35,44.36,43.38,42.00,41.92,41.93
1999,-999.25,-999.25,-999.25,47.50,48.05,48.23,48.18,46.96,45.34,45.10,45.10
2000,-999.25,-999.25,-999.25,51.21,51.65,51.82,51.77,50.66,49.00,49.30,49.33
2001,-999.25,-999.25,-999.25,53.59,53.99,54.52,54.47,52.52,52.18,52.24,52.28
2002,-999.25,-999.25,-999.25,60.41,60.90,61.40,61.27,59.18,58.70,58.80,58.82
2003,-999.25,-999.25,-999.25,65.54,66.07,66.90,66.59,64.68,63.93,63.91,63.94
2004,-999.25,-999.25,-999.25,74.49,75.15,76.00,75.71,73.62,73.05,72.98,73.01
2005,-999.25,-999.25,-999.25,83.06,84.10,85.14,84.89,83.15,82.27,82.08,82.16
2006,-999.25,-999.25,-999.25,92.62,93.93,95.34,95.12,93.90,93.19,92.87,92.88
2007,-999.25,-999.25,-999.25,105.72,107.31,108.43,108.22,107.83,107.18,106.99,107.09
2008,-999.25,-999.25,-999.25,122.32,122.67,123.66,123.47,123.93,123.36,123.92,124.05
2009,-999.25,-999.25,-999.25,137.36,140.56,142.50,142.20,144.24,143.86,143.74,143.99
2010,-999.25,-999.25,-999.25,158.62,165.53,168.04,167.99,169.93,170.10,170.48,170.65
2011,-999.25,-999.25,-999.25,-999.25,194.78,204.95,205.58,203.62,203.60,203.53,203.59
2012,-999.25,-999.25,-999.25,-999.25,-999.25,240.81,242.86,238.45,238.53,238.74,238.82
2013,-999.25,-999.25,-999.25,-999.25,-999.25,279.29,282.99,281.13,280.74,282.56,282.49
2014,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,316.92,316.60,317.27,320.06,319.52
2015,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,364.86,366.71,368.84,368.51
2016,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,419.57,417.40,416.77
2017,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,486.84,490.22
2018,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,561.25
